filename	SOURCE	CUE	CONTENT
wsj_0045.xml.conll.features.foreval	245,260	244,245	212,244
wsj_0045.xml.conll.features.foreval	463,464	464,465	465,514
wsj_0045.xml.conll.features.foreval	843,844	844,845	845,856
wsj_0045.xml.conll.features.foreval	261,265	265,266	266,283
wsj_0045.xml.conll.features.foreval	811,820	820,821	821,843
wsj_0045.xml.conll.features.foreval	172,176	176,177	162,171
wsj_0045.xml.conll.features.foreval	941,945	945,946	946,960
wsj_0045.xml.conll.features.foreval	324,344	323,324	284,323
wsj_0045.xml.conll.features.foreval	704,706	706,707	667,703
wsj_0046.xml.conll.features.foreval	0,2	2,3	3,26
wsj_0047.xml.conll.features.foreval	400,402	408,409	409,433
wsj_0047.xml.conll.features.foreval	578,579	579,580	543,578
wsj_0047.xml.conll.features.foreval	474,484	473,474	448,473
wsj_0047.xml.conll.features.foreval	643,646	641,643	602,641
wsj_0047.xml.conll.features.foreval	162,164	167,168	168,172
wsj_0047.xml.conll.features.foreval	254,260	260,261	264,272
wsj_0047.xml.conll.features.foreval	0,7	7,8	8,20
wsj_0047.xml.conll.features.foreval	77,85	85,86	86,102
wsj_0047.xml.conll.features.foreval	340,353	354,356	358,362
wsj_0047.xml.conll.features.foreval	59,60	60,61	61,76
wsj_0047.xml.conll.features.foreval	281,283	283,286	286,288
wsj_0047.xml.conll.features.foreval		353,354	340,352
wsj_0047.xml.conll.features.foreval	379,381	381,383	383,395
wsj_0047.xml.conll.features.foreval	195,200	210,212	212,233
wsj_0047.xml.conll.features.foreval	21,23	23,24	24,52
wsj_0047.xml.conll.features.foreval	327,329	329,330	331,339
wsj_0047.xml.conll.features.foreval	530,532	532,533	533,542
wsj_0047.xml.conll.features.foreval	124,126	126,127	127,160
wsj_0047.xml.conll.features.foreval	102,103	103,104	104,123
wsj_0048.xml.conll.features.foreval	152,156	161,162	162,182
wsj_0048.xml.conll.features.foreval	292,307	291,292	272,291
wsj_0048.xml.conll.features.foreval	626,627	627,628	628,635
wsj_0048.xml.conll.features.foreval	162,163	163,166	166,182
wsj_0048.xml.conll.features.foreval	322,328	328,330	330,355
wsj_0048.xml.conll.features.foreval	702,703	701,702	703,720
wsj_0048.xml.conll.features.foreval	956,957	958,960	960,973
wsj_0048.xml.conll.features.foreval	384,386	386,387	387,401
wsj_0048.xml.conll.features.foreval	538,541	541,542	542,558
wsj_0048.xml.conll.features.foreval	441,442	440,441	442,460
wsj_0048.xml.conll.features.foreval	690,693	693,694	694,720
wsj_0048.xml.conll.features.foreval	947,955	955,956	956,973
wsj_0048.xml.conll.features.foreval	852,855	855,856	856,884
wsj_0048.xml.conll.features.foreval	956,957	957,958	958,973
wsj_0048.xml.conll.features.foreval	784,786	797,798	798,825
wsj_0048.xml.conll.features.foreval	600,613	613,614	614,625
wsj_0048.xml.conll.features.foreval	356,371	371,372	372,384
wsj_0048.xml.conll.features.foreval	762,765	765,766	766,773
wsj_0048.xml.conll.features.foreval	912,913	922,923	923,934
wsj_0048.xml.conll.features.foreval	246,247	248,249	249,260
wsj_0048.xml.conll.features.foreval	835,838	838,839	839,851
wsj_0048.xml.conll.features.foreval	847,851	846,847	839,846
wsj_0048.xml.conll.features.foreval	221,222	222,223	205,220
wsj_0048.xml.conll.features.foreval	654,656	656,657	657,663
wsj_0048.xml.conll.features.foreval		0,2	2,12
wsj_0048.xml.conll.features.foreval	907,908	911,912	912,934
wsj_0048.xml.conll.features.foreval	636,637	638,639	639,665
wsj_0049.xml.conll.features.foreval		1773,1775	1775,1779
wsj_0049.xml.conll.features.foreval	757,760	760,761	761,772
wsj_0049.xml.conll.features.foreval		1529,1530	1530,1551
wsj_0049.xml.conll.features.foreval	370,371	371,374	374,384
wsj_0049.xml.conll.features.foreval	896,897	897,903	904,907
wsj_0049.xml.conll.features.foreval	277,279	279,281	282,290
wsj_0049.xml.conll.features.foreval	508,510	510,511	511,538
wsj_0049.xml.conll.features.foreval	1515,1517	1520,1521	1524,1528
wsj_0049.xml.conll.features.foreval	674,682	682,683	683,699
wsj_0049.xml.conll.features.foreval	78,79	79,80	80,120
wsj_0049.xml.conll.features.foreval	1244,1246	1246,1247	1247,1258
wsj_0049.xml.conll.features.foreval	661,662	662,665	665,673
wsj_0049.xml.conll.features.foreval	1318,1321	1321,1322	1322,1339
wsj_0049.xml.conll.features.foreval	700,701	701,702	702,721
wsj_0049.xml.conll.features.foreval	182,183	183,185	194,211
wsj_0049.xml.conll.features.foreval	374,376	376,378	378,384
wsj_0049.xml.conll.features.foreval	1064,1067	1080,1081	1081,1099
wsj_0049.xml.conll.features.foreval	1425,1427	1427,1428	1428,1457
wsj_0049.xml.conll.features.foreval	452,468	468,469	469,507
wsj_0049.xml.conll.features.foreval	165,166	166,167	167,181
wsj_0049.xml.conll.features.foreval		1517,1519	1515,1517
wsj_0049.xml.conll.features.foreval	404,405	405,406	385,403
wsj_0049.xml.conll.features.foreval	1340,1348	1351,1352	1352,1376
wsj_0049.xml.conll.features.foreval	325,327	327,328	328,345
wsj_0049.xml.conll.features.foreval	1377,1379	1380,1381	1381,1394
wsj_0049.xml.conll.features.foreval	592,602	603,604	605,624
wsj_0049.xml.conll.features.foreval	1185,1190	1190,1191	1191,1199
wsj_0049.xml.conll.features.foreval	940,945	945,946	946,1001
wsj_0049.xml.conll.features.foreval	1708,1710	1710,1712	1712,1758
wsj_0049.xml.conll.features.foreval	202,203	203,206	206,211
wsj_0049.xml.conll.features.foreval	0,4	4,6	6,27
wsj_0049.xml.conll.features.foreval	1031,1033	1042,1043	1044,1055
wsj_0049.xml.conll.features.foreval	1174,1176	1176,1177	1177,1184
wsj_0049.xml.conll.features.foreval	359,361	361,362	362,384
wsj_0049.xml.conll.features.foreval	1631,1633	1634,1635	1635,1649
wsj_0049.xml.conll.features.foreval	262,275	261,262	242,261
wsj_0049.xml.conll.features.foreval	546,549	549,550	551,566
wsj_0049.xml.conll.features.foreval	1411,1424	1409,1411	1394,1408
wsj_0049.xml.conll.features.foreval	567,569	569,570	570,582
wsj_0049.xml.conll.features.foreval	838,840	844,846	846,859
wsj_0049.xml.conll.features.foreval	1220,1229	1229,1230	1230,1243
wsj_0049.xml.conll.features.foreval	1609,1611	1611,1612	1612,1630
wsj_0049.xml.conll.features.foreval		1595,1596	1596,1609
wsj_0049.xml.conll.features.foreval	893,894	894,896	896,907
wsj_0049.xml.conll.features.foreval	80,109	109,111	111,113
wsj_0049.xml.conll.features.foreval	543,544	544,545	539,542
wsj_0049.xml.conll.features.foreval	1200,1201	1201,1202	1202,1219
wsj_0049.xml.conll.features.foreval	909,911	911,912	874,909
wsj_0049.xml.conll.features.foreval	60,61	61,62	62,69
wsj_0049.xml.conll.features.foreval	1164,1166	1166,1167	1167,1184
wsj_0049.xml.conll.features.foreval	642,647	647,648	648,660
wsj_0049.xml.conll.features.foreval	1552,1566	1566,1567	1567,1594
wsj_0049.xml.conll.features.foreval	293,324	292,293	276,292
wsj_0050.xml.conll.features.foreval	33,36	36,37	37,57
wsj_0050.xml.conll.features.foreval	0,5	5,6	6,27
wsj_0051.xml.conll.features.foreval	236,239	239,240	219,236
wsj_0051.xml.conll.features.foreval	71,72	72,73	73,93
wsj_0051.xml.conll.features.foreval	311,312	312,316	317,329
wsj_0051.xml.conll.features.foreval	0,5	5,12	12,27
wsj_0051.xml.conll.features.foreval	488,491	494,496	496,512
wsj_0051.xml.conll.features.foreval	46,50	56,58	58,70
wsj_0051.xml.conll.features.foreval	723,724	724,727	727,734
wsj_0051.xml.conll.features.foreval	758,773	773,774	750,758
wsj_0051.xml.conll.features.foreval	616,617	617,619	619,654
wsj_0051.xml.conll.features.foreval	94,96	97,98	98,115
wsj_0051.xml.conll.features.foreval	215,218	213,215	188,212
wsj_0051.xml.conll.features.foreval	569,571	571,573	573,583
wsj_0051.xml.conll.features.foreval	300,301	301,302	297,299
wsj_0051.xml.conll.features.foreval	597,598	598,599	599,615
wsj_0051.xml.conll.features.foreval	585,586	587,588	588,593
wsj_0051.xml.conll.features.foreval	655,657	657,658	658,669
wsj_0051.xml.conll.features.foreval	248,249	249,251	251,258
wsj_0051.xml.conll.features.foreval	272,276	277,278	259,272
wsj_0051.xml.conll.features.foreval	29,33	33,37	37,43
wsj_0051.xml.conll.features.foreval	549,553	553,554	554,568
wsj_0051.xml.conll.features.foreval	673,674	674,677	677,690
wsj_0051.xml.conll.features.foreval	241,246	246,248	248,258
wsj_0051.xml.conll.features.foreval	466,467	467,468	468,487
wsj_0051.xml.conll.features.foreval	260,261	263,265	265,270
wsj_0051.xml.conll.features.foreval	130,139	139,140	140,151
wsj_0051.xml.conll.features.foreval	691,694	694,695	695,709
wsj_0051.xml.conll.features.foreval	735,740	742,743	743,749
wsj_0051.xml.conll.features.foreval	523,525	525,526	527,536
wsj_0051.xml.conll.features.foreval	449,451	447,449	424,446
wsj_0051.xml.conll.features.foreval	670,672	672,673	673,690
wsj_0051.xml.conll.features.foreval		513,514	514,522
wsj_0051.xml.conll.features.foreval	710,712	712,713	713,734
wsj_0052.xml.conll.features.foreval	2,5	5,6	6,11
wsj_0054.xml.conll.features.foreval	0,4	4,5	5,27
wsj_0054.xml.conll.features.foreval	27,29	29,30	30,42
wsj_0054.xml.conll.features.foreval	63,64	64,65	65,85
wsj_0057.xml.conll.features.foreval	134,143	133,134	106,133
wsj_0057.xml.conll.features.foreval	60,62	62,63	64,105
wsj_0057.xml.conll.features.foreval	65,66	66,67	67,86
wsj_0057.xml.conll.features.foreval	65,66	87,88	88,105
wsj_0057.xml.conll.features.foreval	284,286	286,287	287,303
wsj_0057.xml.conll.features.foreval	304,306	306,309	309,314
wsj_0057.xml.conll.features.foreval	0,3	3,4	4,27
wsj_0057.xml.conll.features.foreval	365,366	366,367	367,375
wsj_0057.xml.conll.features.foreval	207,209	209,210	201,206
wsj_0057.xml.conll.features.foreval	31,34	34,35	35,58
wsj_0057.xml.conll.features.foreval	168,170	170,171	164,167
wsj_0057.xml.conll.features.foreval	352,363	351,352	315,351
wsj_0059.xml.conll.features.foreval	354,355	355,356	356,383
wsj_0059.xml.conll.features.foreval	69,70	70,71	71,108
wsj_0059.xml.conll.features.foreval	505,507	507,508	508,515
wsj_0059.xml.conll.features.foreval	464,466	462,464	426,461
wsj_0059.xml.conll.features.foreval	109,117	117,118	118,131
wsj_0059.xml.conll.features.foreval	550,551	551,552	552,570
wsj_0059.xml.conll.features.foreval	384,385	385,386	386,425
wsj_0059.xml.conll.features.foreval	629,631	631,632	632,659
wsj_0059.xml.conll.features.foreval	120,122	122,124	124,131
wsj_0059.xml.conll.features.foreval	210,211	211,212	212,233
wsj_0059.xml.conll.features.foreval	202,203	203,206	206,209
wsj_0059.xml.conll.features.foreval	187,199	186,187	172,186
wsj_0059.xml.conll.features.foreval	481,484	484,485	485,500
wsj_0059.xml.conll.features.foreval	571,572	572,573	573,589
wsj_0059.xml.conll.features.foreval	668,669	669,670	670,681
wsj_0059.xml.conll.features.foreval		518,519	519,533
wsj_0059.xml.conll.features.foreval	36,37	37,38	38,63
wsj_0059.xml.conll.features.foreval	501,502	502,504	504,517
wsj_0060.xml.conll.features.foreval	348,351	346,348	323,345
wsj_0060.xml.conll.features.foreval	290,291	291,292	292,322
wsj_0060.xml.conll.features.foreval	193,194	194,196	196,198
wsj_0060.xml.conll.features.foreval	230,240	229,230	241,264
wsj_0060.xml.conll.features.foreval	112,115	115,116	110,111
wsj_0060.xml.conll.features.foreval	245,246	246,247	248,252
wsj_0060.xml.conll.features.foreval	201,209	200,201	192,200
wsj_0060.xml.conll.features.foreval	286,289	289,290	290,301
wsj_0060.xml.conll.features.foreval	455,470	470,471	471,487
wsj_0060.xml.conll.features.foreval	218,219	219,220	220,225
wsj_0060.xml.conll.features.foreval	117,124	125,129	130,148
wsj_0060.xml.conll.features.foreval	242,243	243,244	244,264
wsj_0060.xml.conll.features.foreval	90,92	92,93	93,104
wsj_0060.xml.conll.features.foreval	401,415	419,420	420,455
wsj_0060.xml.conll.features.foreval	302,304	304,306	306,322
wsj_0060.xml.conll.features.foreval	488,489	489,490	
wsj_0060.xml.conll.features.foreval	363,390	390,391	391,401
wsj_0060.xml.conll.features.foreval	184,185	185,186	186,191
wsj_0060.xml.conll.features.foreval	352,356	356,357	357,361
wsj_0060.xml.conll.features.foreval	154,155	155,159	160,170
wsj_0062.xml.conll.features.foreval	702,703	703,704	692,701
wsj_0062.xml.conll.features.foreval	314,315	315,316	316,333
wsj_0062.xml.conll.features.foreval	612,613	613,614	601,612
wsj_0062.xml.conll.features.foreval	670,672	668,670	673,691
wsj_0062.xml.conll.features.foreval	309,311	311,312	292,309
wsj_0062.xml.conll.features.foreval	616,626	626,627	627,638
wsj_0062.xml.conll.features.foreval	744,745	745,748	748,753
wsj_0062.xml.conll.features.foreval	79,80	86,88	88,99
wsj_0062.xml.conll.features.foreval	385,386	386,387	388,404
wsj_0062.xml.conll.features.foreval	793,797	805,806	806,819
wsj_0062.xml.conll.features.foreval	340,341	341,342	342,355
wsj_0062.xml.conll.features.foreval	905,906	906,907	907,918
wsj_0062.xml.conll.features.foreval	287,288	288,289	284,287
wsj_0062.xml.conll.features.foreval	572,576	576,577	577,600
wsj_0062.xml.conll.features.foreval	820,821	821,822	822,856
wsj_0062.xml.conll.features.foreval	790,792	792,793	793,797
wsj_0062.xml.conll.features.foreval	1085,1088	1088,1089	1089,1096
wsj_0062.xml.conll.features.foreval	373,374	374,375	356,372
wsj_0062.xml.conll.features.foreval	424,426	422,424	405,421
wsj_0062.xml.conll.features.foreval	511,512	512,513	489,510
wsj_0062.xml.conll.features.foreval	729,731	731,732	733,755
wsj_0062.xml.conll.features.foreval	474,488	473,474	445,473
wsj_0062.xml.conll.features.foreval	857,858	858,859	859,872
wsj_0062.xml.conll.features.foreval	755,756	756,757	733,755
wsj_0062.xml.conll.features.foreval	427,430	430,431	431,444
wsj_0062.xml.conll.features.foreval	885,886	886,887	887,904
wsj_0062.xml.conll.features.foreval	334,339	333,334	313,333
wsj_0063.xml.conll.features.foreval	165,168	164,165	169,183
wsj_0063.xml.conll.features.foreval	456,457	458,459	459,476
wsj_0063.xml.conll.features.foreval	0,3	3,4	4,21
wsj_0063.xml.conll.features.foreval	365,367	367,368	361,364
wsj_0063.xml.conll.features.foreval	289,290	301,302	303,327
wsj_0063.xml.conll.features.foreval	203,204	204,205	184,202
wsj_0063.xml.conll.features.foreval	327,331	331,332	332,360
wsj_0063.xml.conll.features.foreval	438,440	440,442	442,454
wsj_0063.xml.conll.features.foreval	211,213	213,214	206,210
wsj_0063.xml.conll.features.foreval	243,244	244,247	250,258
wsj_0063.xml.conll.features.foreval	399,400	400,401	401,436
wsj_0063.xml.conll.features.foreval	481,483	483,484	484,497
wsj_0063.xml.conll.features.foreval	100,103	113,114	114,127
wsj_0063.xml.conll.features.foreval	259,261	261,262	262,289
wsj_0063.xml.conll.features.foreval	148,158	158,159	162,183
wsj_0063.xml.conll.features.foreval	32,42	42,43	44,72
wsj_0064.xml.conll.features.foreval	308,317	323,324	324,335
wsj_0064.xml.conll.features.foreval	28,30	30,31	31,44
wsj_0064.xml.conll.features.foreval	580,581	581,582	582,588
wsj_0064.xml.conll.features.foreval	186,195	195,198	198,225
wsj_0064.xml.conll.features.foreval	353,355	358,359	361,386
wsj_0064.xml.conll.features.foreval	444,446	460,461	461,474
wsj_0064.xml.conll.features.foreval	497,498	498,499	499,511
wsj_0064.xml.conll.features.foreval	127,129	129,131	131,153
wsj_0064.xml.conll.features.foreval	439,443	443,444	444,474
wsj_0064.xml.conll.features.foreval	225,226	226,227	227,251
wsj_0064.xml.conll.features.foreval	475,476	476,477	477,496
wsj_0064.xml.conll.features.foreval	173,174	174,175	175,185
wsj_0064.xml.conll.features.foreval	477,479	479,480	480,496
wsj_0064.xml.conll.features.foreval	167,170	170,173	173,185
wsj_0064.xml.conll.features.foreval	350,351	351,352	336,350
wsj_0064.xml.conll.features.foreval	0,3	11,16	21,27
wsj_0064.xml.conll.features.foreval	577,579	579,580	580,588
wsj_0064.xml.conll.features.foreval	45,46	47,51	51,72
wsj_0064.xml.conll.features.foreval	282,296	281,282	263,281
wsj_0064.xml.conll.features.foreval	512,525	525,526	526,537
wsj_0064.xml.conll.features.foreval	91,95	95,96	85,91
wsj_0064.xml.conll.features.foreval	154,159	159,160	160,185
wsj_0065.xml.conll.features.foreval	0,3	3,4	4,19
wsj_0067.xml.conll.features.foreval	0,5	5,6	6,17
wsj_0067.xml.conll.features.foreval	112,122	123,124	131,185
wsj_0067.xml.conll.features.foreval		227,228	228,251
wsj_0067.xml.conll.features.foreval	228,230	230,231	231,251
wsj_0067.xml.conll.features.foreval	185,186	186,187	131,185
wsj_0067.xml.conll.features.foreval	154,155	155,157	157,159
wsj_0067.xml.conll.features.foreval	196,198	198,201	201,213
wsj_0067.xml.conll.features.foreval	39,43	43,44	44,61
wsj_0067.xml.conll.features.foreval	296,298	298,300	300,314
wsj_0067.xml.conll.features.foreval	19,20	20,21	21,33
wsj_0067.xml.conll.features.foreval	150,151	151,152	161,165
wsj_0068.xml.conll.features.foreval	32,44	44,45	45,63
wsj_0068.xml.conll.features.foreval	69,71	71,72	72,84
wsj_0070.xml.conll.features.foreval	96,97	110,111	111,122
wsj_0070.xml.conll.features.foreval	18,20	20,21	21,40
wsj_0070.xml.conll.features.foreval	41,44	44,45	45,73
wsj_0070.xml.conll.features.foreval	0,3	3,4	4,17
wsj_0071.xml.conll.features.foreval	686,700	685,686	671,685
wsj_0071.xml.conll.features.foreval	1047,1048	1048,1049	1049,1070
wsj_0071.xml.conll.features.foreval	1266,1267	1267,1268	1268,1283
wsj_0071.xml.conll.features.foreval	743,745	745,746	747,799
wsj_0071.xml.conll.features.foreval	1154,1156	1153,1154	1139,1153
wsj_0071.xml.conll.features.foreval	1253,1262	1252,1253	1239,1252
wsj_0071.xml.conll.features.foreval	994,995	995,1016	985,994
wsj_0071.xml.conll.features.foreval	1103,1105	1102,1103	1093,1102
wsj_0071.xml.conll.features.foreval		1422,1424	1424,1493
wsj_0071.xml.conll.features.foreval	51,53	53,54	40,51
wsj_0071.xml.conll.features.foreval	1407,1409	1409,1410	1404,1405
wsj_0072.xml.conll.features.foreval	314,319	319,320	320,340
wsj_0072.xml.conll.features.foreval	491,492	492,493	494,500
wsj_0072.xml.conll.features.foreval	191,193	193,196	196,210
wsj_0072.xml.conll.features.foreval	163,166	166,169	169,175
wsj_0072.xml.conll.features.foreval	309,311	311,312	303,308
wsj_0072.xml.conll.features.foreval	114,120	120,121	121,130
wsj_0072.xml.conll.features.foreval	279,282	286,287	287,302
wsj_0072.xml.conll.features.foreval	31,40	40,41	41,57
wsj_0072.xml.conll.features.foreval	260,265	265,266	266,278
wsj_0072.xml.conll.features.foreval	160,162	159,160	131,159
wsj_0072.xml.conll.features.foreval	501,502	502,504	504,512
wsj_0072.xml.conll.features.foreval	177,179	179,183	183,187
wsj_0072.xml.conll.features.foreval	440,442	442,443	443,474
wsj_0072.xml.conll.features.foreval	67,77	66,67	58,66
wsj_0072.xml.conll.features.foreval	443,444	456,459	459,474
wsj_0072.xml.conll.features.foreval	485,487	484,485	474,484
wsj_0072.xml.conll.features.foreval	213,225	212,213	188,212
wsj_0072.xml.conll.features.foreval		344,347	347,370
wsj_0072.xml.conll.features.foreval	105,111	104,105	78,104
wsj_0072.xml.conll.features.foreval		372,375	375,380
wsj_0072.xml.conll.features.foreval	189,190	190,191	191,210
wsj_0073.xml.conll.features.foreval	97,105	105,106	106,123
wsj_0073.xml.conll.features.foreval	107,110	110,112	112,123
wsj_0073.xml.conll.features.foreval	0,5	5,6	6,34
wsj_0074.xml.conll.features.foreval	73,74	74,75	75,86
wsj_0074.xml.conll.features.foreval	65,66	66,69	69,72
wsj_0074.xml.conll.features.foreval	0,7	7,8	8,33
wsj_0074.xml.conll.features.foreval	63,64	64,65	65,72
wsj_0075.xml.conll.features.foreval	181,185	185,186	152,181
wsj_0075.xml.conll.features.foreval	140,141	141,144	144,151
wsj_0075.xml.conll.features.foreval	372,374	374,375	344,363
wsj_0075.xml.conll.features.foreval	461,463	463,464	453,460
wsj_0075.xml.conll.features.foreval	35,45	45,46	46,66
